date, value
2019-07-02,26786.6800
2019-07-03,26966.0000
2019-07-05,26922.1200
2019-07-08,26806.1400
2019-07-09,26783.4900
2019-07-10,26860.2000
2019-07-11,27088.0800
2019-07-12,27332.0300
2019-07-15,27359.1600
2019-07-16,27335.6300
2019-07-17,27219.8500
2019-07-18,27222.9700
2019-07-19,27154.2000
2019-07-22,27171.9000
2019-07-23,27349.1900
2019-07-24,27269.9700
2019-07-25,27140.9800
2019-07-26,27192.4500
2019-07-29,27221.3500
2019-07-30,27198.0200
2019-07-31,26864.2700
2019-08-01,26583.4200
2019-08-02,26485.0100
2019-08-05,25717.7400
2019-08-06,26029.5200
2019-08-07,26007.0700
2019-08-08,26378.1900
2019-08-09,26287.4400
2019-08-12,25907.3700
2019-08-13,26279.9100
2019-08-14,25479.4200
2019-08-15,25579.3900
2019-08-16,25886.0100
2019-08-19,26135.7900
2019-08-20,25962.4400
2019-08-21,26202.7300
2019-08-22,26252.2400
2019-08-23,25628.9000
2019-08-26,25898.8300
2019-08-27,25777.9000
2019-08-28,26036.1000
2019-08-29,26362.2500
2019-08-30,26403.2800
2019-09-03,26118.0200
2019-09-04,26355.4700
2019-09-05,26728.1500
2019-09-06,26797.4600
2019-09-09,26835.5100
2019-09-10,26909.4300
2019-09-11,27137.0400
2019-09-12,27182.4500
2019-09-13,27219.5200
2019-09-16,27076.8200
2019-09-17,27110.8000
2019-09-18,27147.0800
2019-09-19,27094.7900
2019-09-20,26935.0700
2019-09-23,26949.9900
2019-09-24,26807.7700
2019-09-25,26970.7100
2019-09-26,26891.1200
2019-09-27,26820.2500
2019-09-30,26916.8300
2019-10-01,26573.0400
2019-10-02,26078.6200
2019-10-03,26201.0400
2019-10-04,26573.7200
2019-10-07,26478.0200
2019-10-08,26164.0400
2019-10-09,26346.0100
2019-10-10,26496.6700
2019-10-11,26816.5900
2019-10-14,26787.3600
2019-10-15,27024.8000
2019-10-16,27001.9800
2019-10-17,27025.8800
2019-10-18,26770.2000
2019-10-21,26827.6400
2019-10-22,26788.1000
2019-10-23,26833.9500
2019-10-24,26805.5300
2019-10-25,26958.0600
2019-10-28,27090.7200
2019-10-29,27071.4200
2019-10-30,27186.6900
2019-10-31,27046.2300
2019-11-01,27347.3600
2019-11-04,27462.1100
2019-11-05,27492.6300
2019-11-06,27492.5600
2019-11-07,27674.8000
2019-11-08,27681.2400
2019-11-11,27691.4900
2019-11-12,27691.4900
2019-11-13,27783.5900
2019-11-14,27781.9600
2019-11-15,28004.8900
2019-11-18,28036.2200
2019-11-19,27934.0200
2019-11-20,27821.0900
2019-11-21,27766.2900
2019-11-22,27875.6200
2019-11-25,28066.4700
2019-11-26,28121.6800
2019-11-27,28164.0000
2019-11-29,28051.4100
2019-12-02,27783.0400
2019-12-03,27502.8100
2019-12-04,27649.7800
2019-12-05,27677.7900
2019-12-06,28015.0600
2019-12-09,27909.6000
2019-12-10,27881.7200
2019-12-11,27911.3000
2019-12-12,28132.0500
2019-12-13,28135.3800
2019-12-16,28235.8900
2019-12-17,28267.1600
2019-12-18,28239.2800
2019-12-19,28376.9600
2019-12-20,28455.0900
2019-12-23,28551.5300
2019-12-24,28515.4500
2019-12-26,28621.3900
2019-12-27,28645.2600
2019-12-30,28462.1400
2019-12-31,28538.4400
2020-01-02,28868.8000
2020-01-03,28634.8800
2020-01-06,28703.3800
2020-01-07,28583.6800
2020-01-08,28745.0900
2020-01-09,28956.9000
2020-01-10,28823.7700
2020-01-13,28907.0500
2020-01-14,28939.6700
2020-01-15,29030.2200
2020-01-16,29297.6400
2020-01-17,29348.1000
2020-01-21,29196.0400
2020-01-22,29186.2700
2020-01-23,29160.0900
2020-01-24,28989.7300
2020-01-27,28535.8000
2020-01-28,28722.8500
2020-01-29,28734.4500
2020-01-30,28859.4400
2020-01-31,28256.0300
2020-02-03,28399.8100
2020-02-04,28807.6300
2020-02-05,29290.8500
2020-02-06,29379.7700
2020-02-07,29102.5100
2020-02-10,29276.8200
2020-02-11,29276.3400
2020-02-12,29551.4200
2020-02-13,29423.3100
2020-02-14,29398.0800
2020-02-18,29232.1900
2020-02-19,29348.0300
2020-02-20,29219.9800
2020-02-21,28992.4100
2020-02-24,27960.8000
2020-02-25,27081.3600
2020-02-26,26957.5900
2020-02-27,25766.6400
2020-02-28,25409.3600
2020-03-02,26703.3200
2020-03-03,25917.4100
2020-03-04,27090.8600
2020-03-05,26121.2800
2020-03-06,25864.7800
2020-03-09,23851.0200
2020-03-10,25018.1600
2020-03-11,23553.2200
2020-03-12,21200.6200
2020-03-13,23185.6200
2020-03-16,20188.5200
2020-03-17,21237.3800
2020-03-18,19898.9200
2020-03-19,20087.1900
2020-03-20,19173.9800
2020-03-23,18591.9300
2020-03-24,20704.9100
2020-03-25,21200.5500
2020-03-26,22552.1700
2020-03-27,21636.7800
2020-03-30,22327.4800
2020-03-31,21917.1600
2020-04-01,20943.5100
2020-04-02,21413.4400
2020-04-03,21052.5300
2020-04-06,22679.9900
2020-04-07,22653.8600
2020-04-08,23433.5700
2020-04-09,23719.3700
2020-04-13,23390.7700
2020-04-14,23949.7600
2020-04-15,23504.3500
2020-04-16,23537.6800
2020-04-17,24242.4900
2020-04-20,23650.4400
2020-04-21,23018.8800
2020-04-22,23475.8200
2020-04-23,23515.2600
2020-04-24,23775.2700
2020-04-27,24133.7800
2020-04-28,24101.5500
2020-04-29,24633.8600
2020-04-30,24345.7200
2020-05-01,23723.6900
2020-05-04,23749.7600
2020-05-05,23883.0900
2020-05-06,23664.6400
2020-05-07,23875.8900
2020-05-08,24331.3200
2020-05-11,24221.9900
2020-05-12,23764.7800
2020-05-13,23247.9700
2020-05-14,23625.3400
2020-05-15,23685.4200
2020-05-18,24597.3700
2020-05-19,24206.8600
2020-05-20,24575.9000
2020-05-21,24474.1200
2020-05-22,24465.1600
2020-05-26,24995.1100
2020-05-27,25548.2700
2020-05-28,25400.6400
2020-05-29,25383.1100
2020-06-01,25475.0200
2020-06-02,25742.6500
2020-06-03,26269.8900
2020-06-04,26281.8200
2020-06-05,27110.9800
2020-06-08,27572.4400
2020-06-09,27272.3000
2020-06-10,26989.9900
2020-06-11,25128.1700
2020-06-12,25605.5400
2020-06-15,25763.1600
2020-06-16,26289.9800
2020-06-17,26119.6100
2020-06-18,26080.1000
2020-06-19,25871.4600
2020-06-22,26024.9600
2020-06-23,26156.1000
2020-06-24,25445.9400
2020-06-25,25745.6000
2020-06-26,25015.5500
2020-06-29,25595.8000
2020-06-30,25812.8800
2020-07-01,25734.9700
2020-07-02,25827.3600
2020-07-06,26287.0300
2020-07-07,25890.1800
2020-07-08,26067.2800
2020-07-09,25706.0900
2020-07-10,26075.3000
2020-07-13,26085.8000
2020-07-14,26642.5900
2020-07-15,26870.1000
2020-07-16,26734.7100
2020-07-17,26671.9500
2020-07-20,26680.8700
2020-07-21,26840.4000
2020-07-22,27005.8400
2020-07-23,26652.3300
2020-07-24,26469.8900
2020-07-27,26584.7700
2020-07-28,26379.2800
2020-07-29,26539.5700
2020-07-30,26313.6500
2020-07-31,26428.3200
2020-08-03,26664.4000
2020-08-04,26828.4700
2020-08-05,27201.5200
2020-08-06,27386.9800
2020-08-07,27433.4800
2020-08-10,27791.4400
2020-08-11,27686.9100
2020-08-12,27976.8400
2020-08-13,27896.7200
2020-08-14,27931.0200
2020-08-17,27844.9100
2020-08-18,27778.0700
2020-08-19,27692.8800
2020-08-20,27739.7300
2020-08-21,27930.3300
2020-08-24,28308.4600
2020-08-25,28248.4400
2020-08-26,28331.9200
2020-08-27,28492.2700
2020-08-28,28653.8700
2020-08-31,28430.0500
2020-09-01,28645.6600
2020-09-02,29100.5000
2020-09-03,28292.7300
2020-09-04,28133.3100
2020-09-08,27500.8900
2020-09-09,27940.4700
2020-09-10,27534.5800
2020-09-11,27665.6400
2020-09-14,27993.3300
2020-09-15,27995.6000
2020-09-16,28032.3800
2020-09-17,27901.9800
2020-09-18,27657.4200
2020-09-21,27147.7000
2020-09-22,27288.1800
2020-09-23,26763.1300
2020-09-24,26815.4400
2020-09-25,27173.9600
2020-09-28,27584.0600
2020-09-29,27452.6600
2020-09-30,27781.7000
2020-10-01,27816.9000
2020-10-02,27682.8100
2020-10-05,28148.6400
2020-10-06,27772.7600
2020-10-07,28303.4600
2020-10-08,28425.5100
2020-10-09,28586.9000
2020-10-12,28837.5200
2020-10-13,28679.8100
2020-10-14,28514.0000
2020-10-15,28494.2000
2020-10-16,28606.3100
2020-10-19,28195.4200
2020-10-20,28308.7900
2020-10-21,28210.8200
2020-10-22,28363.6600
2020-10-23,28335.5700
2020-10-26,27685.3800
2020-10-27,27463.1900
2020-10-28,26519.9500
2020-10-29,26659.1100
2020-10-30,26501.6000
2020-11-02,26925.0500
2020-11-03,27480.0300
2020-11-04,27847.6600
2020-11-05,28390.1800
2020-11-06,28323.4000
2020-11-09,29157.9700
2020-11-10,29420.9200
2020-11-11,29397.6300
2020-11-12,29080.1700
2020-11-13,29479.8100
2020-11-16,29950.4400
2020-11-17,29783.3500
2020-11-18,29438.4200
2020-11-19,29483.2300
2020-11-20,29263.4800
2020-11-23,29591.2700
2020-11-24,30046.2400
2020-11-25,29872.4700
2020-11-27,29910.3700
2020-11-30,29638.6400
2020-12-01,29823.9200
2020-12-02,29883.7900
2020-12-03,29969.5200
2020-12-04,30218.2600
2020-12-07,30069.7900
2020-12-08,30173.8800
2020-12-09,30068.8100
2020-12-10,29999.2600
2020-12-11,30046.3700
2020-12-14,29861.5500
2020-12-15,30199.3100
2020-12-16,30154.5400
2020-12-17,30303.3700
2020-12-18,30179.0500
2020-12-21,30216.4500
2020-12-22,30015.5100
2020-12-23,30129.8300
2020-12-24,30199.8700
2020-12-28,30403.9700
2020-12-29,30335.6700
2020-12-30,30409.5600
2020-12-31,30606.4800
2021-01-04,30223.8900
2021-01-05,30391.6000
2021-01-06,30829.4000
2021-01-07,31041.1300
2021-01-08,31097.9700
2021-01-11,31008.6900
2021-01-12,31068.6900
2021-01-13,31060.4700
2021-01-14,30991.5200
2021-01-15,30814.2600
2021-01-19,30930.5200
2021-01-20,31188.3800
2021-01-21,31176.0100
2021-01-22,30996.9800
2021-01-25,30960.0000
2021-01-26,30937.0400
2021-01-27,30303.1700
2021-01-28,30603.3600
2021-01-29,29982.6200
2021-02-01,30211.9100
2021-02-02,30687.4800
2021-02-03,30723.6000
2021-02-04,31055.8600
2021-02-05,31148.2400
2021-02-08,31385.7600
2021-02-09,31375.8300
2021-02-10,31437.8000
2021-02-11,31430.7000
2021-02-12,31458.4000
2021-02-16,31522.7500
2021-02-17,31613.0200
2021-02-18,31493.3400
2021-02-19,31494.3200
2021-02-22,31521.6900
2021-02-23,31537.3500
2021-02-24,31961.8600
2021-02-25,31402.0100
2021-02-26,30932.3700
2021-03-01,31535.5100
2021-03-02,31391.5200
2021-03-03,31270.0900
2021-03-04,30924.1400
2021-03-05,31496.3000
2021-03-08,31802.4400
2021-03-09,31832.7400
2021-03-10,32297.0200
2021-03-11,32485.5900
2021-03-12,32778.6400
2021-03-15,32953.4600
2021-03-16,32825.9500
2021-03-17,33015.3700
2021-03-18,32862.3000
2021-03-19,32627.9700
2021-03-22,32731.2000
2021-03-23,32423.1500
2021-03-24,32420.0600
2021-03-25,32619.4800
2021-03-26,33072.8800
2021-03-29,33171.3700
2021-03-30,33066.9600
2021-03-31,32981.5500
2021-04-01,33153.2100
2021-04-05,33527.1900
2021-04-06,33430.2400
2021-04-07,33446.2600
2021-04-08,33503.5700
2021-04-09,33800.6000
2021-04-12,33745.4000
2021-04-13,33677.2700
2021-04-14,33730.8900
2021-04-15,34035.9900
2021-04-16,34200.6700
2021-04-19,34077.6300
2021-04-20,33821.3000
2021-04-21,34137.3100
2021-04-22,33815.9000
2021-04-23,34043.4900
2021-04-26,33981.5700
2021-04-27,33984.9300
2021-04-28,33820.3800
2021-04-29,34060.3600
2021-04-30,33874.8500
2021-05-03,34113.2300
2021-05-04,34133.0300
2021-05-05,34230.3400
2021-05-06,34548.5300
2021-05-07,34777.7600
2021-05-10,34742.8200
2021-05-11,34269.1600
2021-05-12,33587.6600
2021-05-13,34021.4500
2021-05-14,34382.1300
2021-05-17,34327.7900
2021-05-18,34060.6600
2021-05-19,33896.0400
2021-05-20,34084.1500
2021-05-21,34207.8400
2021-05-24,34393.9800
2021-05-25,34312.4600
2021-05-26,34323.0500
2021-05-27,34464.6400
2021-05-28,34529.4500
2021-06-01,34575.3100
2021-06-02,34600.3800
2021-06-03,34577.0400
2021-06-04,34756.3900
2021-06-07,34630.2400
2021-06-08,34599.8200
2021-06-09,34447.1400
2021-06-10,34466.2400
2021-06-11,34479.6000
2021-06-14,34393.7500
2021-06-15,34299.3300
2021-06-16,34033.6700
2021-06-17,33823.4500
2021-06-18,33290.0800
2021-06-21,33876.9700
2021-06-22,33945.5800
2021-06-23,33874.2400
2021-06-24,34196.8200
2021-06-25,34433.8400
2021-06-28,34283.2700
2021-06-29,34292.2900
2021-06-30,34502.5100
2021-07-01,34633.5300
2021-07-02,34786.3500
2021-07-06,34577.3700
2021-07-07,34681.7900
2021-07-08,34421.9300
2021-07-09,34870.1600
2021-07-12,34996.1800
2021-07-13,34888.7900
2021-07-14,34933.2300
2021-07-15,34987.0200
2021-07-16,34687.8500
2021-07-19,33962.0400
2021-07-20,34511.9900
2021-07-21,34798.0000
2021-07-22,34823.3500
2021-07-23,35061.5500
2021-07-26,35144.3100
2021-07-27,35058.5200
2021-07-28,34930.9300
2021-07-29,35084.5300
2021-07-30,34935.4700
2021-08-02,34838.1600
2021-08-03,35116.4000
2021-08-04,34792.6700
2021-08-05,35064.2500
2021-08-06,35208.5100
2021-08-09,35101.8500
2021-08-10,35264.6700
2021-08-11,35484.9700
2021-08-12,35499.8500
2021-08-13,35515.3800
2021-08-16,35625.4000
2021-08-17,35343.2800
2021-08-18,34960.6900
2021-08-19,34894.1200
2021-08-20,35120.0800
2021-08-23,35335.7100
2021-08-24,35366.2600
2021-08-25,35405.5000
2021-08-26,35213.1200
2021-08-27,35455.8000
2021-08-30,35399.8400
2021-08-31,35360.7300
2021-09-01,35312.5300
2021-09-02,35443.8200
2021-09-03,35369.0900
2021-09-07,35100.0000
2021-09-08,35031.0700
2021-09-09,34879.3800
2021-09-10,34607.7200
2021-09-13,34869.6300
2021-09-14,34577.5700
2021-09-15,34814.3900
2021-09-16,34751.3200
2021-09-17,34584.8800
2021-09-20,33970.4700
2021-09-21,33919.8400
2021-09-22,34258.3200
2021-09-23,34764.8200
2021-09-24,34798.0000
2021-09-27,34869.3700
2021-09-28,34299.9900
2021-09-29,34390.7200
2021-09-30,33843.9200
2021-10-01,34326.4600
2021-10-04,34002.9200
2021-10-05,34314.6700
2021-10-06,34416.9900
2021-10-07,34754.9400
2021-10-08,34746.2500
2021-10-11,34496.0600
2021-10-12,34378.3400
2021-10-13,34377.8100
2021-10-14,34912.5600
2021-10-15,35294.7600
2021-10-18,35258.6100
2021-10-19,35457.3100
2021-10-20,35609.3400
2021-10-21,35603.0800
2021-10-22,35677.0200
2021-10-25,35741.1500
2021-10-26,35756.8800
2021-10-27,35490.6900
2021-10-28,35730.4800
2021-10-29,35819.5600
2021-11-01,35913.8400
2021-11-02,36052.6300
2021-11-03,36157.5800
2021-11-04,36124.2300
2021-11-05,36327.9500
2021-11-08,36432.2200
2021-11-09,36319.9800
2021-11-10,36079.9400
2021-11-11,35921.2300
2021-11-12,36100.3100
2021-11-15,36087.4500
2021-11-16,36142.2200
2021-11-17,35931.0500
2021-11-18,35870.9500
2021-11-19,35601.9800
2021-11-22,35619.2500
2021-11-23,35813.8000
2021-11-24,35804.3800
2021-11-26,34899.3400
2021-11-29,35135.9400
2021-11-30,34483.7200
2021-12-01,34022.0400
2021-12-02,34639.7900
2021-12-03,34580.0800
2021-12-06,35227.0300
2021-12-07,35719.4300
2021-12-08,35754.7500
2021-12-09,35754.6900
2021-12-10,35970.9900
2021-12-13,35650.9500
2021-12-14,35544.1800
2021-12-15,35927.4300
2021-12-16,35897.6400
2021-12-17,35365.4400
2021-12-20,34932.1600
2021-12-21,35492.7000
2021-12-22,35753.8900
2021-12-23,35950.5600
2021-12-27,36302.3800
2021-12-28,36398.2100
2021-12-29,36488.6300
2021-12-30,36398.0800
2021-12-31,36338.3000
2022-01-03,36585.0600
2022-01-04,36799.6500
2022-01-05,36407.1100
2022-01-06,36236.4700
2022-01-07,36231.6600
2022-01-10,36068.8700
2022-01-11,36252.0200
2022-01-12,36290.3200
2022-01-13,36113.6200
2022-01-14,35911.8100
2022-01-18,35368.4700
2022-01-19,35028.6500
2022-01-20,34715.3900
2022-01-21,34265.3700
2022-01-24,34364.5000
2022-01-25,34297.7300
2022-01-26,34168.0900
2022-01-27,34160.7800
2022-01-28,34725.4700
2022-01-31,35131.8600
2022-02-01,35405.2400
2022-02-02,35629.3300
2022-02-03,35111.1600
2022-02-04,35089.7400
2022-02-07,35091.1300
2022-02-08,35462.7800
2022-02-09,35768.0600
2022-02-10,35241.5900
2022-02-11,34738.0600
2022-02-14,34566.1700
2022-02-15,34988.8400
2022-02-16,34934.2700
2022-02-17,34312.0300
2022-02-18,34079.1800
2022-02-22,33596.6100
2022-02-23,33131.7600
2022-02-24,33223.8300
2022-02-25,34058.7500
2022-02-28,33892.6000
2022-03-01,33294.9500
2022-03-02,33891.3500
2022-03-03,33794.6600
2022-03-04,33614.8000
2022-03-07,32817.3800
2022-03-08,32632.6400
2022-03-09,33286.2500
2022-03-10,33174.0700
2022-03-11,32944.1900
2022-03-14,32945.2400
2022-03-15,33544.3400
2022-03-16,34063.1000
2022-03-17,34480.7600
2022-03-18,34754.9300
2022-03-21,34552.9900
2022-03-22,34807.4600
2022-03-23,34358.5000
2022-03-24,34707.9400
2022-03-25,34861.2400
2022-03-28,34955.8900
2022-03-29,35294.1900
2022-03-30,35228.8100
2022-03-31,34678.3500
2022-04-01,34818.2700
2022-04-04,34921.8800
2022-04-05,34641.1800
2022-04-06,34496.5100
2022-04-07,34583.5700
2022-04-08,34721.1200
2022-04-11,34308.0800
2022-04-12,34220.3600
2022-04-13,34564.5900
2022-04-14,34451.2300
2022-04-18,34411.6900
2022-04-19,34911.2000
2022-04-20,35160.7900
2022-04-21,34792.7600
2022-04-22,33811.4000
2022-04-25,34049.4600
2022-04-26,33240.1800
2022-04-27,33301.9300
2022-04-28,33916.3900
2022-04-29,32977.2100
2022-05-02,33061.5000
2022-05-03,33128.7900
2022-05-04,34061.0600
2022-05-05,32997.9700
2022-05-06,32899.3700
2022-05-09,32245.7000
2022-05-10,32160.7400
2022-05-11,31834.1100
2022-05-12,31730.3000
2022-05-13,32196.6600
2022-05-16,32223.4200
2022-05-17,32654.5900
2022-05-18,31490.0700
2022-05-19,31253.1300
2022-05-20,31261.9000
2022-05-23,31880.2400
2022-05-24,31928.6200
2022-05-25,32120.2800
2022-05-26,32637.1900
2022-05-27,33212.9600
2022-05-31,32990.1200
2022-06-01,32813.2300
2022-06-02,33248.2800
2022-06-03,32899.7000
2022-06-06,32915.7800
2022-06-07,33180.1400
2022-06-08,32910.9000
2022-06-09,32272.7900
2022-06-10,31392.7900
2022-06-13,30516.7400
2022-06-14,30364.8300
2022-06-15,30668.5300
2022-06-16,29927.0700
2022-06-17,29888.7800
2022-06-21,30530.2500
2022-06-22,30483.1300
2022-06-23,30677.3600
2022-06-24,31500.6800
2022-06-27,31438.2600
2022-06-28,30946.9900
2022-06-29,31029.3100
2022-06-30,30775.4300
2022-07-01,31097.2600
2022-07-05,30967.8200
2022-07-06,31037.6800
2022-07-07,31384.5500
2022-07-08,31338.1500
2022-07-11,31173.8400
2022-07-12,30981.3300
2022-07-13,30772.7900
2022-07-14,30630.1700
2022-07-15,31288.2600
2022-07-18,31072.6100
2022-07-19,31827.0500
2022-07-20,31874.8400
2022-07-21,32036.9000
2022-07-22,31899.2900
2022-07-25,31990.0400
2022-07-26,31761.5400
2022-07-27,32197.5900
2022-07-28,32529.6300
2022-07-29,32845.1300
2022-08-01,32798.4000
2022-08-02,32396.1700
2022-08-03,32812.5000
2022-08-04,32726.8200
2022-08-05,32803.4700
2022-08-08,32832.5400
2022-08-09,32774.4100
2022-08-10,33309.5100
2022-08-11,33336.6700
2022-08-12,33761.0500
2022-08-15,33912.4400
2022-08-16,34152.0100
2022-08-17,33980.3200
2022-08-18,33999.0400
2022-08-19,33706.7400
2022-08-22,33063.6100
2022-08-23,32909.5900
2022-08-24,32969.2300
2022-08-25,33291.7800
2022-08-26,32283.4000
2022-08-29,32098.9900
2022-08-30,31790.8700
2022-08-31,31510.4300
2022-09-01,31656.4200
2022-09-02,31318.4400
2022-09-06,31145.3000
2022-09-07,31581.2800
2022-09-08,31774.5200
2022-09-09,32151.7100
2022-09-12,32381.3400
2022-09-13,31104.9700
2022-09-14,31135.0900
2022-09-15,30961.8200
2022-09-16,30822.4200
2022-09-19,31019.6800
2022-09-20,30706.2300
2022-09-21,30183.7800
2022-09-22,30076.6800
2022-09-23,29590.4100
2022-09-26,29260.8100
2022-09-27,29134.9900
2022-09-28,29683.7400
2022-09-29,29225.6100
2022-09-30,28725.5100
2022-10-03,29490.8900
2022-10-04,30316.3200
2022-10-05,30273.8700
2022-10-06,29926.9400
2022-10-07,29296.7900
2022-10-10,29202.8800
2022-10-11,29239.1900
2022-10-12,29210.8500
2022-10-13,30038.7200
2022-10-14,29634.8300
2022-10-17,30185.8200
2022-10-18,30523.8000
2022-10-19,30423.8100
2022-10-20,30333.5900
2022-10-21,31082.5600
2022-10-24,31499.6200
2022-10-25,31836.7400
2022-10-26,31839.1100
2022-10-27,32033.2800
2022-10-28,32861.8000
2022-10-31,32732.9500
2022-11-01,32653.2000
2022-11-02,32147.7600
2022-11-03,32001.2500
2022-11-04,32403.2200
2022-11-07,32827.0000
2022-11-08,33160.8300
2022-11-09,32513.9400
2022-11-10,33715.3700
2022-11-11,33747.8600
2022-11-14,33536.7000
2022-11-15,33592.9200
2022-11-16,33553.8300
2022-11-17,33546.3200
2022-11-18,33745.6900
2022-11-21,33700.2800
2022-11-22,34098.1000
2022-11-23,34194.0600
2022-11-25,34347.0300
2022-11-28,33849.4600
2022-11-29,33852.5300
2022-11-30,34589.7700
2022-12-01,34395.0100
2022-12-02,34429.8800
2022-12-05,33947.1000
2022-12-06,33596.3400
2022-12-07,33597.9200
2022-12-08,33781.4800
2022-12-09,33476.4600
2022-12-12,34005.0400
2022-12-13,34108.6400
2022-12-14,33966.3500
2022-12-15,33202.2200
2022-12-16,32920.4600
2022-12-19,32757.5400
2022-12-20,32849.7400
2022-12-21,33376.4800
2022-12-22,33027.4900
2022-12-23,33203.9300
2022-12-27,33241.5600
2022-12-28,32875.7100
2022-12-29,33220.8000
2022-12-30,33147.2500
2022-12-31,33147.2500
2023-01-03,33136.3700
2023-01-04,33269.7700
2023-01-05,32930.0800
2023-01-06,33630.6100
2023-01-09,33517.6500
2023-01-10,33704.1000
2023-01-11,33973.0100
2023-01-12,34189.9700
2023-01-13,34302.6100
2023-01-17,33910.8500
2023-01-18,33296.9600
2023-01-19,33044.5600
2023-01-20,33375.4900
2023-01-23,33629.5600
2023-01-24,33733.9600
2023-01-25,33743.8400
2023-01-26,33949.4100
2023-01-27,33978.0800
2023-01-30,33717.0900
2023-01-31,34086.0400
2023-02-01,34092.9600
2023-02-02,34053.9400
2023-02-03,33926.0100
2023-02-06,33891.0200
2023-02-07,34156.6900
2023-02-08,33949.0100
2023-02-09,33699.8800
2023-02-10,33869.2700
2023-02-13,34245.9300
2023-02-14,34089.2700
2023-02-15,34128.0500
2023-02-16,33696.8500
2023-02-17,33826.6900
2023-02-21,33129.5900
2023-02-22,33045.0900
2023-02-23,33153.9100
2023-02-24,32816.9200
2023-02-27,32889.0900
2023-02-28,32656.7000
2023-03-01,32661.8400
2023-03-02,33003.5700
2023-03-03,33390.9700
2023-03-06,33431.4400
2023-03-07,32856.4600
2023-03-08,32798.4000
2023-03-09,32254.8600
2023-03-10,31909.6400
2023-03-13,31819.1400
2023-03-14,32155.4000
2023-03-15,31874.5700
2023-03-16,32246.5500
2023-03-17,31861.9800
2023-03-20,32244.5800
2023-03-21,32560.6000
2023-03-22,32030.1100
2023-03-23,32105.2500
2023-03-24,32237.5300
2023-03-27,32432.0800
2023-03-28,32394.2500
2023-03-29,32717.6000
2023-03-30,32859.0300
2023-03-31,33274.1500
2023-04-03,33601.1500
2023-04-04,33402.3800
2023-04-05,33482.7200
2023-04-06,33485.2900
2023-04-10,33586.5200
2023-04-11,33684.7900
2023-04-12,33646.5000
2023-04-13,34029.6900
2023-04-14,33886.4700
2023-04-17,33987.1800
2023-04-18,33976.6300
2023-04-19,33897.0100
2023-04-20,33786.6200
2023-04-21,33808.9600
2023-04-24,33875.4000
2023-04-25,33530.8300
2023-04-26,33301.8700
2023-04-27,33826.1600
2023-04-28,34098.1600
2023-05-01,34051.7000
2023-05-02,33684.5300
2023-05-03,33414.2400
2023-05-04,33127.7400
2023-05-05,33674.3800
2023-05-08,33618.6900
2023-05-09,33561.8100
2023-05-10,33531.3300
2023-05-11,33309.5100
2023-05-12,33300.6200
2023-05-15,33348.6000
2023-05-16,33012.1400
2023-05-17,33420.7700
2023-05-18,33535.9100
2023-05-19,33426.6300
2023-05-22,33286.5800
2023-05-23,33055.5100
2023-05-24,32799.9200
2023-05-25,32764.6500
2023-05-26,33093.3400
2023-05-30,33042.7800
2023-05-31,32908.2700
2023-06-01,33061.5700
2023-06-02,33762.7600
2023-06-05,33562.8600
2023-06-06,33573.2800
2023-06-07,33665.0200
2023-06-08,33833.6100
2023-06-09,33876.7800
2023-06-12,34066.3300
2023-06-13,34212.1200
2023-06-14,33979.3300
2023-06-15,34408.0600
2023-06-16,34299.1200
2023-06-20,34053.8700
2023-06-21,33951.5200
2023-06-22,33946.7100
2023-06-23,33727.4300
2023-06-26,33714.7100
2023-06-27,33926.7400
2023-06-28,33852.6600
2023-06-29,34122.4200
2023-06-30,34407.6000
2023-07-03,34418.4700
2023-07-05,34288.6400
2023-07-06,33922.2600
2023-07-07,33734.8800
2023-07-10,33944.4000
2023-07-11,34261.4200
2023-07-12,34347.4300
2023-07-13,34395.1400
2023-07-14,34509.0300
2023-07-17,34585.3500
2023-07-18,34951.9300
2023-07-19,35061.2100
2023-07-20,35225.1800
2023-07-21,35227.6900
2023-07-24,35411.2400
2023-07-25,35438.0700
2023-07-26,35520.1200
2023-07-27,35282.7200
2023-07-28,35459.2900
2023-07-31,35559.5300
2023-08-01,35630.6800
2023-08-02,35282.5200
2023-08-03,35215.8900
2023-08-04,35065.6200
2023-08-07,35473.1300
2023-08-08,35314.4900
2023-08-09,35123.3600
2023-08-10,35176.1500
2023-08-11,35281.4000
2023-08-14,35307.6300
2023-08-15,34946.3900
2023-08-16,34765.7400
2023-08-17,34474.8300
2023-08-18,34500.6600
2023-08-21,34463.6900
2023-08-22,34288.8300
2023-08-23,34472.9800
2023-08-24,34099.4200
2023-08-25,34346.9000
2023-08-28,34559.9800
2023-08-29,34852.6700
2023-08-30,34890.2400
2023-08-31,34721.9100
2023-09-01,34837.7100
2023-09-05,34641.9700
2023-09-06,34443.1900
2023-09-07,34500.7300
2023-09-08,34576.5900
2023-09-11,34663.7200
2023-09-12,34645.9900
2023-09-13,34575.5300
2023-09-14,34907.1100
2023-09-15,34618.2400
2023-09-18,34624.3000
2023-09-19,34517.7300
2023-09-20,34440.8800
2023-09-21,34070.4200
2023-09-22,33963.8400
2023-09-25,34006.8800
2023-09-26,33618.8800
2023-09-27,33550.2700
2023-09-28,33666.3400
2023-09-29,33507.5000
2023-10-02,33433.3500
2023-10-03,33002.3800
2023-10-04,33129.5500
2023-10-05,33119.5700
2023-10-06,33407.5800
